Generation,Id,Score,Motor,Neutral,Amplitude
3,7,0.5669979666943041,0.8644456280261869,0.6834978893483933,0.5282552116702677
3,8,0.5817960568421853,0.8080897654705127,0.5886794532667772,0.3004056325717301
3,9,0.5843275025241063,0.6807417609738199,0.7435944893741055,0.13027800692997804
4,0,0.5473662798706709,0.9392744088957825,0.6371962383474922,0.5128053049833241
4,1,0.5473855432296555,0.9131251659569202,0.5237804287935882,0.7449161136323132
4,2,0.5594475397414325,0.9804474376032695,0.9841931789182854,0.5726002369605998
4,3,0.5620002209144281,0.6678052812752119,0.930054445880991,0.131383668862661
4,4,0.5653970541085318,0.680022644364012,0.8150284941928444,0.8065791198150136
4,5,0.5710484189850072,0.4553329089664696,0.7104283283858188,0.01985992541020426
4,6,0.5713666110612445,0.4904429458020725,0.5948864468984737,0.1624260356918941
4,7,0.5736542055074024,0.6235183995782788,0.8194019559217824,0.3113147416521149
4,8,0.5921490335085582,0.613207066324864,0.22983162579711758,0.060569048305043116
4,9,0.5962859496675083,0.3067529871910918,0.8913536668775854,0.5899550201315289
5,0,0.5503523798698845,0.885034905808179,0.9193485243844609,0.1835315565299297
5,1,0.5542464622481482,0.9969244942006569,0.6093019101057766,0.26636997330615236
5,2,0.5605799119993773,0.5985256724086181,0.338255928944547,0.6475579442173713
5,3,0.5659855685373423,0.6066046445632862,0.7937463026527615,0.34169701027357774
5,4,0.5677251934968397,0.8152034969865984,0.37529890224199103,0.7756296056545009
5,5,0.5691912554781785,0.5462077996692994,0.3860528066062767,0.8602201006971048
5,6,0.5709861399210553,0.6852154795364592,0.39488385864014863,0.8458978275013591
5,7,0.5834218534558581,0.2684983463348705,0.9911284059322427,0.47286666992983256
5,8,0.5853236605504333,0.16323488170387723,0.6635586603160228,0.6484262512564439
5,9,0.5868338640606608,0.10858773083584794,0.3220715872231828,0.6245450924705833
6,0,0.5593967500203724,0.7459672634278495,0.4767270893821528,0.8955921089757499
6,1,0.5597355344350392,0.8846896509296306,0.44165881553897857,0.8066168659518104
6,2,0.5601258631412886,0.7648027496438545,0.7536859377807017,0.4473908653250168
6,3,0.5628985575243919,0.8949583071145226,0.8831707292215765,0.5539454664167993
6,4,0.5635534899624149,0.8926956057036542,0.8514270128692054,0.4731638111844846
6,5,0.5641891144913088,0.8643901125222188,0.6949014657167047,0.5243528947447718
6,6,0.5642431134179863,0.8318896664480004,0.665291037592293,0.7387993189714013
6,7,0.5664644047085725,0.84738748020008,0.5305901755761608,0.678514715171195
6,8,0.5684237513853159,0.9196621115674216,0.6214190704445854,0.7931321605101149
6,9,0.5718790997654891,0.9405818465140121,0.6890348683768382,0.7292411179827809
7,0,0.5343049552988853,0.8547278112721869,0.5001924078924602,0.9207502319369257
7,1,0.539364385887173,0.9515903653378617,0.6525149875954045,0.48166484934052467
7,2,0.541548953253312,0.8463793796724971,0.5836167043481973,0.811908192040918
7,3,0.5451028615047614,0.8274217276567376,0.4324860155337946,0.7768121898598239
7,4,0.5483647392253103,0.91305336140795,0.6108032708548955,0.5720899355077476
7,5,0.5505116090326164,0.9180574478084291,0.6139043438637668,0.5924742643223518
7,6,0.5520474622852458,0.8046263077039613,0.6281094079051887,0.6568713097199181
7,7,0.5626078692882818,0.7637460768880991,0.37105002894473293,0.8789390109447822
7,8,0.5656331431220248,0.7970420055678483,0.5756227257620546,0.8039818252402016
7,9,0.5691737420965649,0.8012761294113226,0.36221481505920716,0.7454750025238026
8,0,0.5440797489432678,0.9611181540656357,0.5216419914398818,0.6621866227105466
8,1,0.5470863591567076,0.7921308805670513,0.8406086498815556,0.8631966965586828
8,2,0.5512260970550257,0.815576786749013,0.8405614488973207,0.4304292985939539
8,3,0.5528529905815481,0.8709984826582886,0.7293342037136137,0.3275372647833447
8,4,0.5543267136257309,0.9011929854116774,0.9735008683855202,0.6910623393098793
8,5,0.5562784387681842,0.867555648015452,0.7264456148059462,0.6834036712906824
8,6,0.5579616269446609,0.8150156332046806,0.9434846564082893,0.9400265801181966
8,7,0.5599047032502527,0.7940305489911279,0.874684602760839,0.7886375792057684
8,8,0.5644900508113085,0.8488003826599068,0.7532751107730002,0.4595569134137722
8,9,0.5647798610559536,0.9485093767257313,0.8017759805407971,0.9608205389407332
9,0,0.5313557168861452,0.9396774161936527,0.6653892966346939,0.5049318612818864
9,1,0.5381974733441246,0.8927815632600874,0.6391015759079348,0.622575202430327
9,2,0.5413214067850777,0.9133400469213614,0.5049580587330218,0.7133396799929757
9,3,0.5428632414319234,0.879835527562471,0.6140556671436999,0.6990934273879348
9,4,0.5450805282716709,0.9975350810610869,0.5515568744680354,0.564241395479641
9,5,0.5471734709472882,0.8169463789020738,0.5249869224637668,0.8240066582358152
9,6,0.5496198584549581,0.8476554735977725,0.514859571436959,0.7887728951974795
9,7,0.55419852723023,0.8976066566609632,0.47270185099800777,0.7845083434553461
9,8,0.555337332756865,0.9232407285402967,0.389968186216777,0.8290934086065197
9,9,0.5589734470825678,0.9104763356675399,0.6220977740770237,0.7058596269154562
10,0,0.5379384895073291,0.9155012387530319,0.5146532659506636,0.8010621587339516
10,1,0.5462785880892252,0.7903647629776398,0.5331755116056035,0.9732314899754635
10,2,0.5487365347836289,0.8631010358333995,0.6207714219759422,0.6628674113573005
10,3,0.55198408135771,0.8612710535216079,0.4353722327719994,0.7821905124202291
10,4,0.5522102075170737,0.7889207518444535,0.5346947905729373,0.8199616501426694
10,5,0.5523636278715768,0.812185876347558,0.43141859698285434,0.8845572527609808
10,6,0.5545314034980129,0.7990501824839791,0.5558620227738986,0.8284767812048781
10,7,0.5556725837102134,0.839080779360733,0.5070277494042222,0.9091389278296849
10,8,0.5571306448847075,0.9849889842821345,0.5353061170432382,0.6586893216627807
10,9,0.5660818882095217,0.9160206013171779,0.5231716111396169,0.5735409224634997
11,0,0.5341134526033059,0.8879069163788277,0.5422971295139047,0.7399635708085074
11,1,0.5407045758367623,0.8623960711227991,0.5824755662612506,0.6301457268234846
11,2,0.5440044410608785,0.9749087615200486,0.4748258010844395,0.7389137004358669
11,3,0.5442434723663013,0.9611167972872968,0.6419720081743668,0.7726725121926716
11,4,0.550592919524721,0.8476286086506389,0.5529740611196927,0.8501474977584939
11,5,0.5528442530438918,0.9118031184363218,0.6901461693557421,0.4688469075611062
11,6,0.5551596984226004,0.914180410921775,0.321309195376958,0.8424218342215012
11,7,0.5557999264984516,0.862333182535531,0.5461966627617836,0.5895469370977295
11,8,0.5562433858848417,0.8771644677927432,0.8442255961317249,0.4378324811579075
11,9,0.5598191415480985,0.8035374689552447,0.5975120738657841,0.5567381689276947
12,0,0.5431172698892737,0.8871980804888533,0.6092850769146475,0.7449982705546104
12,1,0.5511384531599823,0.8498098034223123,0.5456065085093328,0.5617640435344764
12,2,0.5523629022263236,0.7571437058494999,0.7781914015563789,0.8695544850176071
12,3,0.5538894701567227,0.8089420128501124,0.44118796328077114,0.8876202075311139
12,4,0.5589196190852529,0.9995918112514084,0.7667974336147242,0.6240487116066329
12,5,0.56026546411849,0.7613763499491439,0.38520518655247626,0.7956117514790644
12,6,0.5640959724432437,0.7668151939188564,0.9115286384835795,0.6823923120804232
12,7,0.5738691909598649,0.7508655927892255,0.42346532966293693,0.6507463045716413
12,8,0.5772154192580574,0.6595022578588354,0.5693543020107354,0.7688594418986927
12,9,0.5774614646976535,0.5932895253431569,0.7568024828023165,0.8705900957694179
13,0,0.5404332007228327,0.9019148515466541,0.5600820488945408,0.6607662177055311
13,1,0.5412553823095004,0.93173167077495,0.56159371176337,0.6710055631882144
13,2,0.5465243537003658,0.9768612791265139,0.6570834900266072,0.5341608905044336
13,3,0.5480543629407992,0.9694318795727026,0.6612673233135608,0.598176211901074
13,4,0.5490630008339463,0.9969096210028574,0.6392329127205876,0.38290510216416807
13,5,0.5532150653780138,0.8914189076122698,0.5609190034741678,0.6735757615137103
13,6,0.5541434817058029,0.8649379995459383,0.3819798993088427,0.8205226944047428
13,7,0.5597729268000227,0.8199861425550035,0.6105540816738765,0.7604392843900684
13,8,0.5609982283905492,0.9710644164998554,0.662309082325765,0.428455211215581
13,9,0.5630770018871585,0.9316265245470237,0.7700845464939791,0.3705667896766721
14,0,0.5380458867489402,0.9718933424484713,0.6306142569998366,0.5819396608263034
14,1,0.5466673921867482,0.9397954359107884,0.6697431202020298,0.537021865316119
14,2,0.5473990620794078,0.9074543801023753,0.559364658233351,0.54319721988828
14,3,0.5484659739794832,0.8163957508975552,0.6829444411391218,0.6209458969947488
14,4,0.5511091032447502,0.8444628231608642,0.7125696923940001,0.5598481714486085
14,5,0.55258756724299,0.8291778440470986,0.2848907167605838,0.9412263340751887
14,6,0.5539058941408633,0.9615250507179744,0.6579553005319927,0.5300438778746492
14,7,0.558733330106625,0.9405395880086937,0.5334122531197698,0.6564392368287555
14,8,0.5610606242614298,0.8725146920979715,0.4741223184843566,0.7398272628461796
14,9,0.568568407081681,0.9005634009723129,0.6591863490430835,0.7136517727137931
15,0,0.5485934934092226,0.9200780712807368,0.5097660755933392,0.7976292201923394
15,1,0.5531402342420992,0.8573122254426505,0.5348647727896653,0.7524423085715142
15,2,0.5568830150205885,0.9255072342315733,0.5690176616138126,0.7505446154537374
15,3,0.5582685473891653,0.7834691314774844,0.42993762511514455,0.9961263601016946
15,4,0.5601561636842777,0.9606616514386039,0.6281162258468032,0.7340980759112152
15,5,0.5609427186239887,0.8917487921754309,0.3914123927892994,0.9058284927455851
15,6,0.561054523170916,0.8473563826429572,0.31303543400405665,0.9994307672684729
15,7,0.5619844032190793,0.9323943926495712,0.5703535193454916,0.8256345266370646
15,8,0.564572363047526,0.8890891042866325,0.3088575033579002,0.9549167890603492
15,9,0.5680938691963802,0.8799811144269489,0.491592021520862,0.6879325200067703
16,0,0.5536556291955709,0.8667255549677514,0.6780244582703931,0.7804928883135402
16,1,0.5541207300166878,0.964972472917341,0.5452131539550263,0.6970179405188895
16,2,0.5599612856381913,0.9891584105526011,0.6541953365951834,0.5874314338227258
16,3,0.560571373733755,0.9701480776775527,0.6643930133630169,0.582931699705546
16,4,0.5605794407472605,0.8656587146950077,0.6764413180889907,0.6039587383760838
16,5,0.5607509219532059,0.9388232966851667,0.6923019459611388,0.5302934881907182
16,6,0.5644943861585291,0.7854188912285676,0.6721531084215866,0.7097473827535212
16,7,0.5651919227546032,0.9668160383231649,0.6640783461049792,0.49229306120396377
16,8,0.566180790753126,0.9445796874565373,0.6314639118167741,0.5821492295638132
16,9,0.5666905209792353,0.9318693328856247,0.6990977987596126,0.5791607658446731
17,0,0.5518657402318938,0.8659075129198881,0.5406442203551811,0.8225622603329147
17,1,0.5529856908125468,0.9095052954465187,0.6098569328622777,0.784502573424398
17,2,0.5542501859896763,0.8854773052645403,0.6041193980814276,0.7585826916570259
17,3,0.5561065962462343,0.9207358826966425,0.542699797792935,0.7177705606779303
17,4,0.5610617090172636,0.9086008100082843,0.6730560313863222,0.598930383605854
17,5,0.5636761494106384,0.919587204892341,0.6199653139615221,0.7093022437381746
17,6,0.5638735456196476,0.7995756951327652,0.655919390440635,0.8782386654272225
17,7,0.5645124726638556,0.8570031898113738,0.6555467631986601,0.7538678199295081
17,8,0.5669735735634293,0.8967794880611825,0.6608526288877543,0.6262143914642333
17,9,0.5706753921142771,0.9175285905786318,0.6308585295662568,0.7271278697013671
18,0,0.5427393561068158,0.9084425947406755,0.6220234558864589,0.6083021707445915
18,1,0.5469507228477027,0.8211254479599069,0.5944166798692884,0.8193070801263631
18,2,0.5481406141184857,0.9810468750339084,0.5730185233247945,0.6968151454367342
18,3,0.5545406069179057,0.9231266610587947,0.6720371568932971,0.5319816980166356
18,4,0.5546163578763739,0.9997190559658224,0.6765276972758754,0.44492762107175426
18,5,0.5591864028023016,0.9298722861781611,0.6733255840752971,0.474795276965403
18,6,0.5594728888515199,0.8425545735734221,0.6819846594978446,0.7072535099056889
18,7,0.5600197456591605,0.9224157230013987,0.7358765663642919,0.478583654484201
18,8,0.5601654897532973,0.9594500769759973,0.6748900208456677,0.4673408478533915
18,9,0.5621077568675223,0.9080003352116126,0.6746478555130501,0.6265929488261829
19,0,0.5532958698818313,0.8984302599324834,0.6025448289463982,0.7194684144420641
19,1,0.5575521264374083,0.9317436428525623,0.5479433767747027,0.6989490274160529
19,2,0.5576903023210329,0.9050947985270105,0.5286953327073569,0.8441665739983358
19,3,0.5598871807661342,0.9256744580874955,0.4974853964407146,0.8495874178965318
19,4,0.5631389859709205,0.8663030356578912,0.573875778621508,0.7222014022291432
19,5,0.5636222432785091,0.9201827310146582,0.5403125301686222,0.7063745908247334
19,6,0.5643744289828818,0.8482194845073289,0.5922244493062948,0.8092123377684279
19,7,0.5646900858699474,0.8723612630506884,0.6004750105591555,0.7365554857912322
19,8,0.5649720020202147,0.8795767432873288,0.5838797071953586,0.7784824544154375
19,9,0.5672056072596432,0.89639555609864,0.6016959361974574,0.7582463613453816
20,0,0.5433285812351675,0.8728046868437823,0.6381721075819424,0.7665386480602159
20,1,0.5453428375590926,0.9159756012753071,0.5829209979424719,0.6906312888595179
20,2,0.5500061294811017,0.8888332136856436,0.5863166403029916,0.7139551296629189
20,3,0.5537487950149159,0.9114324888888966,0.5681899648443004,0.7198594335730969
20,4,0.5538211987060081,0.8427949118230708,0.5736281054397755,0.846137313137549
20,5,0.5573016828624668,0.9201194610635209,0.5785453126462627,0.7995517990271828
20,6,0.5608057718261256,0.8460853187294085,0.587940004076948,0.7418727826280412
20,7,0.5616403229669764,0.9321595465532063,0.6070144252538869,0.6007013763147209
20,8,0.564502664731399,0.9163796603354504,0.586518112057279,0.7547589273009194
20,9,0.5705165519290292,0.9372536204226596,0.5697359835651321,0.658980065872237
21,0,0.5384390940057929,0.9361858880492817,0.540476118115765,0.8141044771144799
21,1,0.5464817871899739,0.8543523827207846,0.6585225310986969,0.7730492733528348
21,2,0.5500082775110423,0.8389784111936449,0.6223285244533827,0.7362786778699405
21,3,0.5503742965730971,0.867813425143896,0.6581523411170944,0.617154808083082
21,4,0.550870656847172,0.9897184682389368,0.5506949285102517,0.5994171493008217
21,5,0.5522875177359159,0.9422356228136678,0.5702368285525197,0.716581825382568
21,6,0.558834062416441,0.8699931825850076,0.5702532283430738,0.7099721929926276
21,7,0.5591725058434407,0.8564402839866926,0.6749813337161717,0.6998656794003544
21,8,0.5599694944000368,0.9042664856662783,0.6112522434849782,0.5258281625877046
21,9,0.5670422186173782,0.9055921523628777,0.571950315006323,0.7325060124679964
22,0,0.5458040995385541,0.9054074795101523,0.5957775011946266,0.6660411722721628
22,1,0.548991560738319,0.911338144011321,0.5643646051425302,0.7954210122038841
22,2,0.5494729809918596,0.9241107331729818,0.6325417054280208,0.6423323877554512
22,3,0.5545042445955017,0.8580440703843089,0.6374181295875364,0.7615831767512077
22,4,0.5610830005312689,0.9906992827820986,0.5778501842421805,0.5398927590466926
22,5,0.5637283240927871,0.8904628263616146,0.7136927069402703,0.6823740557986679
22,6,0.5646173101199564,0.9889661905056061,0.7287160128259678,0.6690162973250545
22,7,0.566126808223134,0.9101997381339637,0.6190051878640144,0.672437575078849
22,8,0.5711985076547433,0.9227094997706471,0.5686081687252805,0.8559693089655318
22,9,0.5725334309938913,0.9584789819667318,0.5738103912496049,0.8228482311938761
23,0,0.5516751195592918,0.9169620476074405,0.5635054767769063,0.7680155490167395
23,1,0.552077354520557,0.9458757465062168,0.5503457389463695,0.7663649665368001
23,2,0.5568106161269756,0.9043724858341213,0.5233787788630822,0.7999393878247847
23,3,0.5568592234886026,0.9391722754358512,0.6157451138588583,0.6716697329102925
23,4,0.5576919953983348,0.8898232826556223,0.543795770037706,0.8120020048994561
23,5,0.5594573524660296,0.8729054130380028,0.5433242305167003,0.7890476946850387
23,6,0.5612825813126496,0.9309614072880757,0.5235229491415901,0.7805048810556573
23,7,0.5641413424806988,0.9153870768135975,0.5422839194820613,0.6949325285369441
23,8,0.5664084174613022,0.9158325459884382,0.5790970233026211,0.7508550116254187
23,9,0.5687440515005991,0.9429849561880116,0.4641065131233225,0.7676987821544299
24,0,0.5484322049205964,0.9500015822183686,0.5488969639010808,0.7321779636390368
24,1,0.5484757849059317,0.9697326443106695,0.5838608956168083,0.7211874558542303
24,2,0.5496430835492994,0.9244760829467683,0.5943512742282787,0.7285190163701291
24,3,0.5537711403933401,0.9049530546067802,0.611346109288493,0.6730488038389258
24,4,0.556102089718818,0.9417443955665319,0.5586778164336489,0.7383484022898187
24,5,0.5601516761497888,0.9316211816282947,0.5656953424731603,0.7313320222972165
24,6,0.5612309083709756,0.9531934649489645,0.5165558419069352,0.8674190242954086
24,7,0.5613523498406986,0.8720089177338133,0.5949172248571645,0.7570871299120441
24,8,0.5626588449308745,0.9294891203575434,0.5557596404072377,0.8562899467566233
24,9,0.5690752851518031,0.9144561527939383,0.5355038608130324,0.8265371357106228
25,0,0.5436299651800097,0.9056202166672546,0.5199857097672184,0.8425881297230688
25,1,0.5544466864122418,0.872374401021526,0.6069107256329759,0.6682390039850457
25,2,0.5556542878640377,0.8776497541450928,0.5854221415022073,0.746782410622344
25,3,0.5561320939677986,0.8860329372083506,0.6489694363482557,0.7489821737848328
25,4,0.5568351429555491,0.8600512214526523,0.5595151898179407,0.8205570051069854
25,5,0.5569949222518452,0.8924292453106321,0.5858618665572928,0.7212281710813193
25,6,0.5607879520330611,0.9041864858912855,0.6232523990197179,0.7325106599223724
25,7,0.5612336180397947,0.8863418387625274,0.5969821219757268,0.7414390557396048
25,8,0.5636874663067287,0.8852441216844327,0.6066585674683039,0.7225287688983335
25,9,0.5648917692231328,0.8809569853643459,0.650905435234947,0.7060111447967286
