Generation,Id,Score,Motor,Neutral,Amplitude
0,7,0.5744221525248405,0.21090657319862732,0.7339084484965377,0.770203246014536
0,8,0.5882558920209462,0.2238211802965076,0.3750327189219097,0.6469349876173418
0,9,0.5600207647689868,0.31294637509188883,0.8209483726041387,0.42361690574426175
1,0,0.5453019853670851,0.7087811329959763,0.8688239113626154,0.028992869244435615
1,1,0.5748326328262711,0.10205006455616067,0.23896514644243805,0.8201418454924414
1,2,0.5655502928997511,0.09060477332899652,0.7411294402515467,0.09277146023938254
1,3,0.567319453652771,0.209130412085284,0.7408078022470695,0.7335842734476536
1,4,0.5834685976333608,0.11141114407268055,0.7111330888195869,0.4787192578814939
1,5,0.546015813875773,0.8901473614041756,0.27926441310839173,0.7883821328993007
1,6,0.5635860533019705,0.5018237074890904,0.32271292513166056,0.4798185706965504
1,7,0.5773388573408273,0.24220117330817714,0.573551690060841,0.6056986172368162
1,8,0.533239986785646,0.9176437817771403,0.13831024824467741,0.9127899124725339
1,9,0.5528770279288108,0.6536133497429999,0.1615049269287926,0.9413446491541771
2,0,0.5590099673785227,0.7751536494319358,0.36212139899583273,0.6609633743528738
2,1,0.5814868941114671,0.12483885313815513,0.9903456941651823,0.51351936246461
2,2,0.5781468471214489,0.9029752313967395,0.9417767393171393,0.9287109637108002
2,3,0.5633865797947836,0.4642771639808159,0.43444723662676865,0.6600919790612126
2,4,0.5615138366343195,0.7859105673242553,0.35845533997257184,0.5441986152900018
2,5,0.574923354169018,0.9706729783892374,0.5205886112358576,0.8055455598743684
2,6,0.569753292568811,0.6017503732385507,0.12299551191023231,0.9379890092077732
2,7,0.574456884651618,0.8330587346200001,0.3279756958541835,0.8568594818679527
2,8,0.5495906400276874,0.4916356814576752,0.8650110484106686,0.47017307080720117
2,9,0.5626280249736132,0.4936750384602798,0.4427171294572996,0.44970547274632633
3,0,0.5677430448725104,0.6400495810789427,0.4458866763803626,0.6665528632835016
3,1,0.5633249839926379,0.43159160647003875,0.6593881121283536,0.299809429925313
3,2,0.5572472300800974,0.7905402050413699,0.17989435225366324,0.30820058521660987
3,3,0.5511196085086618,0.7834756459814355,0.5033622489622592,0.584530752278066
3,4,0.5765755829402188,0.5515129278801103,0.7870435074142732,0.7414676980539837
3,5,0.5571174335691734,0.6513694511877557,0.7504293060749089,0.6583638211171005
3,6,0.5703299261940011,0.5474034452940743,0.6690030546190231,0.8340531291894235
3,7,0.567352732106577,0.4814603285269866,0.8171310606769608,0.651126902161516
3,8,0.566034115461134,0.7755090629882453,0.5061547258845085,0.9264676544750705
3,9,0.5438384094137085,0.8958672078086167,0.38522988808607606,0.5163352790508641
0,0,0.5700254096795838,0.2570914694946633,0.7854543125637112,0.1730094957224721
0,1,0.5729800475300311,0.7886691204049541,0.8083825940506277,0.4125124587646107
0,2,0.5543865091871742,0.9847227610571964,0.6261044763932858,0.05337804054537787
0,3,0.5530386564716085,0.35913904477896486,0.8551790487556621,0.5068190987297981
0,4,0.5692479101219551,0.7032006008477307,0.9251949241771664,0.4895511435723079
0,5,0.5601597273049934,0.7817440398639548,0.08092215555898641,0.7604155658923102
0,6,0.5598429884064484,0.3982800629320181,0.560824429111848,0.6611667494665109
0,7,0.5744221525248405,0.21090657319862732,0.7339084484965377,0.770203246014536
0,8,0.5882558920209462,0.2238211802965076,0.3750327189219097,0.6469349876173418
0,9,0.5600207647689868,0.31294637509188883,0.8209483726041387,0.42361690574426175
1,0,0.5453019853670851,0.7087811329959763,0.8688239113626154,0.028992869244435615
1,1,0.5748326328262711,0.10205006455616067,0.23896514644243805,0.8201418454924414
1,2,0.5655502928997511,0.09060477332899652,0.7411294402515467,0.09277146023938254
1,3,0.567319453652771,0.209130412085284,0.7408078022470695,0.7335842734476536
1,4,0.5834685976333608,0.11141114407268055,0.7111330888195869,0.4787192578814939
1,5,0.546015813875773,0.8901473614041756,0.27926441310839173,0.7883821328993007
1,6,0.5635860533019705,0.5018237074890904,0.32271292513166056,0.4798185706965504
1,7,0.5773388573408273,0.24220117330817714,0.573551690060841,0.6056986172368162
1,8,0.533239986785646,0.9176437817771403,0.13831024824467741,0.9127899124725339
1,9,0.5528770279288108,0.6536133497429999,0.1615049269287926,0.9413446491541771
2,0,0.5590099673785227,0.7751536494319358,0.36212139899583273,0.6609633743528738
2,1,0.5814868941114671,0.12483885313815513,0.9903456941651823,0.51351936246461
2,2,0.5781468471214489,0.9029752313967395,0.9417767393171393,0.9287109637108002
2,3,0.5633865797947836,0.4642771639808159,0.43444723662676865,0.6600919790612126
2,4,0.5615138366343195,0.7859105673242553,0.35845533997257184,0.5441986152900018
2,5,0.574923354169018,0.9706729783892374,0.5205886112358576,0.8055455598743684
2,6,0.569753292568811,0.6017503732385507,0.12299551191023231,0.9379890092077732
2,7,0.574456884651618,0.8330587346200001,0.3279756958541835,0.8568594818679527
2,8,0.5495906400276874,0.4916356814576752,0.8650110484106686,0.47017307080720117
2,9,0.5626280249736132,0.4936750384602798,0.4427171294572996,0.44970547274632633
3,0,0.5677430448725104,0.6400495810789427,0.4458866763803626,0.6665528632835016
3,1,0.5633249839926379,0.43159160647003875,0.6593881121283536,0.299809429925313
3,2,0.5572472300800974,0.7905402050413699,0.17989435225366324,0.30820058521660987
3,3,0.5511196085086618,0.7834756459814355,0.5033622489622592,0.584530752278066
3,4,0.5765755829402188,0.5515129278801103,0.7870435074142732,0.7414676980539837
3,5,0.5571174335691734,0.6513694511877557,0.7504293060749089,0.6583638211171005
3,6,0.5703299261940011,0.5474034452940743,0.6690030546190231,0.8340531291894235
3,7,0.567352732106577,0.4814603285269866,0.8171310606769608,0.651126902161516
3,8,0.566034115461134,0.7755090629882453,0.5061547258845085,0.9264676544750705
3,9,0.5438384094137085,0.8958672078086167,0.38522988808607606,0.5163352790508641
4,0,0.5695982488527812,0.7463875471007666,0.9365268774709401,0.33773641847991853
4,1,0.5798013106112484,0.7054561980392979,0.36564392108845445,0.8895489460150336
4,2,0.5699978202983105,0.5423603694558947,0.39215538640640657,0.26934583958083175
4,3,0.5501692122200073,0.9726642129435042,0.446392719788287,0.4495349827990856
4,4,0.5823367688477745,0.3817317595610261,0.6558924712674239,0.27191123642506165
4,5,0.5772762098644166,0.8108911979592683,0.6786290618306863,0.45115433397526494
4,6,0.5547189544901363,0.7533998094167879,0.7464003758799864,0.633103128410074
4,7,0.5439015309994519,0.8929199514910614,0.7463654059871623,0.3846198457554465
4,8,0.5585701661673731,0.7096910821148442,0.4647110901291559,0.7528603873489581
4,9,0.5595623285590977,0.8006760707844097,0.7679200929144812,0.3757954434063715
